datetime,actual_kwh,predicted_kwh,error
2027-09-11 19:00:00,5902.98,6104.0156,-201.03562500000044
2027-09-11 20:00:00,3692.42,3772.2102,-79.79020507812493
2027-09-11 21:00:00,3772.85,3760.7175,12.132470703124909
2027-09-11 22:00:00,747.36,740.0366,7.323378906250014
2027-09-11 23:00:00,728.3,759.00385,-30.703845214843795
2027-09-12 00:00:00,784.07,773.2336,10.8364184570313
2027-09-12 01:00:00,781.8,751.06213,30.737866210937455
2027-09-12 02:00:00,819.91,809.7977,10.112270507812468
2027-09-12 03:00:00,773.82,791.2158,-17.39582031249995
2027-09-12 04:00:00,733.68,782.6863,-49.00627929687505
2027-09-12 05:00:00,721.41,722.67395,-1.2639501953125318
2027-09-12 06:00:00,773.6,774.01984,-0.41983642578122726
2027-09-12 07:00:00,807.04,764.81226,42.227744140624964
2027-09-12 08:00:00,1831.04,1839.1714,-8.131386718750036
2027-09-12 09:00:00,3760.45,3869.449,-108.99897460937518
2027-09-12 10:00:00,3832.09,3985.7456,-153.65560546874985
2027-09-12 11:00:00,3747.33,3848.1047,-100.77473632812507
2027-09-12 12:00:00,5490.64,5518.873,-28.233046874999673
2027-09-12 13:00:00,5389.97,5519.262,-129.29220703124975
2027-09-12 14:00:00,5350.36,5484.922,-134.56187500000033
2027-09-12 15:00:00,3846.89,3856.0164,-9.126357421875127
2027-09-12 16:00:00,3933.89,3988.3665,-54.47645507812513
2027-09-12 17:00:00,5792.73,5981.4844,-188.75437500000044
2027-09-12 18:00:00,5679.9,5621.953,57.946874999999636
2027-09-12 19:00:00,5622.85,5738.534,-115.68417968749964
2027-09-12 20:00:00,3914.92,3863.8684,51.05159179687507
2027-09-12 21:00:00,3662.96,3738.9807,-76.02071289062496
2027-09-12 22:00:00,780.14,760.5022,19.637802734374986
2027-09-12 23:00:00,759.88,753.03235,6.8476513671874955
2027-09-13 00:00:00,737.67,775.9738,-38.30381591796879
2027-09-13 01:00:00,815.38,796.0069,19.373103027343745
2027-09-13 02:00:00,760.31,784.49347,-24.183469238281305
2027-09-13 03:00:00,813.86,816.7487,-2.8887182617187364
2027-09-13 04:00:00,731.56,698.846,32.713991699218695
2027-09-13 05:00:00,769.76,779.98456,-10.224558105468759
2027-09-13 06:00:00,769.46,770.1029,-0.6429052734374636
2027-09-13 07:00:00,726.03,715.0567,10.973298339843723
2027-09-13 08:00:00,1865.78,1843.1716,22.608369140624973
2027-09-13 09:00:00,2927.4,2967.1934,-39.79335937499991
2027-09-13 10:00:00,3025.19,3063.356,-38.165957031249945
2027-09-13 11:00:00,3101.23,3114.738,-13.508037109374982
2027-09-13 12:00:00,4267.2,4308.7476,-41.54755859375018
2027-09-13 13:00:00,4060.9,3997.0095,63.89047851562509
2027-09-13 14:00:00,4332.35,4302.8594,29.490625000000364
2027-09-13 15:00:00,3103.71,3190.728,-87.01802734374996
2027-09-13 16:00:00,3083.52,3129.1865,-45.66652343750002
2027-09-13 17:00:00,5440.96,5411.6445,29.315468750000036
2027-09-13 18:00:00,4730.22,4735.8677,-5.647675781249745
2027-09-13 19:00:00,4550.86,4618.3657,-67.50572265625033
2027-09-13 20:00:00,3106.48,3162.3755,-55.89548828124998
2027-09-13 21:00:00,3098.04,3067.602,30.437949218749964
2027-09-13 22:00:00,735.88,753.6808,-17.800786132812505
2027-09-13 23:00:00,760.03,742.0568,17.973176269531223
2027-09-14 00:00:00,788.17,744.61316,43.55684082031246
2027-09-14 01:00:00,727.03,770.4866,-43.45657226562503
2027-09-14 02:00:00,685.79,695.7727,-9.982705078125036
2027-09-14 03:00:00,765.72,775.25696,-9.536958007812473
2027-09-14 04:00:00,729.54,748.5656,-19.025612792968786
2027-09-14 05:00:00,788.96,758.9188,30.041176757812536
2027-09-14 06:00:00,775.81,761.77484,14.035158691406195
2027-09-14 07:00:00,784.28,770.64923,13.630769042968723
2027-09-14 08:00:00,1799.0,1847.5034,-48.50341796875
2027-09-14 09:00:00,2942.71,2917.7239,24.986123046875036
2027-09-14 10:00:00,3127.58,3111.8596,15.720380859374927
2027-09-14 11:00:00,3154.17,3192.3115,-38.14152343749993
2027-09-14 12:00:00,4093.28,4098.363,-5.0827929687498
2027-09-14 13:00:00,4327.1,4253.567,73.53310546875036
2027-09-14 14:00:00,4332.39,4397.0815,-64.69154296874967
2027-09-14 15:00:00,2962.97,3028.7317,-65.7616894531252
2027-09-14 16:00:00,3111.77,3104.9324,6.837626953124982
2027-09-14 17:00:00,4874.81,5066.7676,-191.9575781249996
2027-09-14 18:00:00,4600.82,4669.1177,-68.29767578125029
2027-09-14 19:00:00,4428.6,4531.9854,-103.38535156249964
2027-09-14 20:00:00,2987.57,2993.237,-5.667060546874836
2027-09-14 21:00:00,3020.21,3012.2317,7.978310546875036
2027-09-14 22:00:00,729.18,741.65735,-12.47734863281255
2027-09-14 23:00:00,752.1,745.7771,6.322900390625023
2027-09-15 00:00:00,759.69,764.3089,-4.618898925781195
2027-09-15 01:00:00,737.86,744.29395,-6.433945312499986
2027-09-15 02:00:00,824.25,769.0009,55.24908447265625
2027-09-15 03:00:00,746.85,771.03864,-24.188635253906227
2027-09-15 04:00:00,769.16,764.7515,4.408474121093718
2027-09-15 05:00:00,815.65,800.0589,15.591101074218727
2027-09-15 06:00:00,777.57,781.1457,-3.5756909179687
2027-09-15 07:00:00,792.78,778.8083,13.971711425781223
2027-09-15 08:00:00,1786.3,1856.6622,-70.36223144531255
2027-09-15 09:00:00,2822.51,2943.7014,-121.19141601562478
2027-09-15 10:00:00,3035.69,3064.1948,-28.504824218749945
2027-09-15 11:00:00,2640.19,2781.9072,-141.71722656249995
2027-09-15 12:00:00,4414.62,4353.265,61.35486328124989
2027-09-15 13:00:00,4063.67,4147.255,-83.58488281249993
2027-09-15 14:00:00,4319.44,4311.9214,7.5186132812496
2027-09-15 15:00:00,2938.16,2953.4668,-15.306796875000146
2027-09-15 16:00:00,3015.85,2987.3198,28.53017578124991
2027-09-15 17:00:00,4644.37,4636.484,7.886113281249891
2027-09-15 18:00:00,4368.15,4407.5146,-39.364648437500364
2027-09-15 19:00:00,4808.72,4786.6763,22.043730468750255
2027-09-15 20:00:00,3064.4,3018.3755,46.02451171875009
2027-09-15 21:00:00,3090.33,3040.4446,49.88541992187493
2027-09-15 22:00:00,786.35,741.06604,45.28395996093752
2027-09-15 23:00:00,757.17,746.28925,10.880754394531209
2027-09-16 00:00:00,742.46,756.8269,-14.366904296874964
2027-09-16 01:00:00,793.48,766.0188,27.461201171875018
2027-09-16 02:00:00,724.76,774.118,-49.35798095703126
2027-09-16 03:00:00,790.47,780.2947,10.175322265625027
2027-09-16 04:00:00,803.57,773.7091,29.86089355468755
2027-09-16 05:00:00,777.45,811.2567,-33.806713867187455
2027-09-16 06:00:00,796.94,778.6468,18.293210449218805
2027-09-16 07:00:00,745.27,771.6293,-26.359272460937518
2027-09-16 08:00:00,1792.81,1851.6394,-58.829404296875055
2027-09-16 09:00:00,2899.88,2856.1104,43.76964843750011
2027-09-16 10:00:00,3027.27,3014.5,12.769999999999982
2027-09-16 11:00:00,3070.19,3052.88,17.310117187500055
2027-09-16 12:00:00,4147.76,4193.5796,-45.81958984374978
2027-09-16 13:00:00,4122.0,4079.8843,42.11572265625
2027-09-16 14:00:00,4413.49,4409.936,3.5539648437497817
2027-09-16 15:00:00,3022.28,3056.721,-34.4409472656248
2027-09-16 16:00:00,2964.48,2961.3733,3.106708984375018
2027-09-16 17:00:00,4668.8,4660.0728,8.727246093750182
2027-09-16 18:00:00,4937.76,4978.811,-41.05103515624978
2027-09-16 19:00:00,4700.37,4770.883,-70.51281250000011
2027-09-16 20:00:00,3122.12,3110.7969,11.32312499999989
2027-09-16 21:00:00,3136.41,3107.192,29.218105468749854
2027-09-16 22:00:00,724.91,766.3681,-41.45810302734378
2027-09-16 23:00:00,748.14,750.01324,-1.8732446289062636
2027-09-17 00:00:00,779.41,747.032,32.37801757812497
2027-09-17 01:00:00,773.27,776.872,-3.602009277343768
2027-09-17 02:00:00,775.56,750.374,25.185976562499945
2027-09-17 03:00:00,759.65,776.11786,-16.467858886718773
2027-09-17 04:00:00,805.99,798.4862,7.503793945312509
2027-09-17 05:00:00,779.91,772.09705,7.812954101562468
2027-09-17 06:00:00,793.63,799.5442,-5.9141894531250045
2027-09-17 07:00:00,800.55,767.02875,33.521252441406205
2027-09-17 08:00:00,1895.04,1851.1525,43.887534179687464
2027-09-17 09:00:00,3039.51,3046.3137,-6.803720703124782
2027-09-17 10:00:00,2902.91,2926.577,-23.666904296875146
2027-09-17 11:00:00,3016.75,3022.2961,-5.546142578125
2027-09-17 12:00:00,4416.56,4330.982,85.5780664062504
2027-09-17 13:00:00,4064.41,3984.2327,80.17733398437485
2027-09-17 14:00:00,4246.25,4309.846,-63.59619140625
2027-09-17 15:00:00,3134.49,3108.8655,25.62452148437478
2027-09-17 16:00:00,3147.18,3094.1875,52.992499999999836
2027-09-17 17:00:00,5303.28,5244.5967,58.683320312499745
2027-09-17 18:00:00,5590.7,5511.1426,79.55742187499982
2027-09-17 19:00:00,4671.32,4802.902,-131.5818554687503
2027-09-17 20:00:00,3084.08,3143.0486,-58.96858398437507
2027-09-17 21:00:00,2981.6,3015.7202,-34.12021484375009
2027-09-17 22:00:00,732.67,732.553,0.11702148437495907
2027-09-17 23:00:00,756.6,742.4621,14.137902832031273
2027-09-18 00:00:00,747.58,757.236,-9.656022949218709
2027-09-18 01:00:00,789.61,764.6806,24.929396972656264
2027-09-18 02:00:00,808.84,791.5017,17.338291015625032
2027-09-18 03:00:00,768.0,784.42706,-16.42706298828125
2027-09-18 04:00:00,799.46,805.46265,-6.002646484374964
2027-09-18 05:00:00,654.13,690.3131,-36.183110351562505
2027-09-18 06:00:00,783.97,760.16766,23.802336425781277
2027-09-18 07:00:00,754.31,761.0316,-6.721616210937555
2027-09-18 08:00:00,1776.95,1833.9248,-56.974804687499955
2027-09-18 09:00:00,3790.03,3787.8406,2.1894238281252
2027-09-18 10:00:00,3891.14,3830.3545,60.78550781249987
2027-09-18 11:00:00,3908.01,3862.6555,45.35448242187522
2027-09-18 12:00:00,5379.33,5444.8975,-65.56746093750007
2027-09-18 13:00:00,5080.11,5191.6987,-111.58873046875033
2027-09-18 14:00:00,5138.86,5285.994,-147.13414062500033
2027-09-18 15:00:00,3407.34,3558.18,-150.83993164062485
2027-09-18 16:00:00,4278.19,4169.6855,108.5044531249996
2027-09-18 17:00:00,6350.35,6301.2236,49.126367187500364
2027-09-18 18:00:00,5624.25,5829.1133,-204.86328125
2027-09-18 19:00:00,5666.43,5803.3003,-136.8702929687497
2027-09-18 20:00:00,3905.47,3817.6157,87.8542773437498
2027-09-18 21:00:00,3861.69,3832.7148,28.975156250000055
2027-09-18 22:00:00,768.67,757.4068,11.263200683593709
2027-09-18 23:00:00,766.74,764.08997,2.650034179687509
2027-09-19 00:00:00,780.51,766.78326,13.726735839843741
2027-09-19 01:00:00,773.86,783.6451,-9.785080566406236
2027-09-19 02:00:00,801.97,806.69055,-4.720551757812473
2027-09-19 03:00:00,804.5,809.95447,-5.4544677734375
2027-09-19 04:00:00,781.55,791.25226,-9.702258300781295
2027-09-19 05:00:00,822.34,784.3914,37.94858154296878
2027-09-19 06:00:00,824.84,818.63074,6.209262695312532
2027-09-19 07:00:00,768.54,774.28687,-5.746865234375036
2027-09-19 08:00:00,1810.62,1807.4728,3.147221679687391
2027-09-19 09:00:00,3736.64,3793.7383,-57.09828125000013
2027-09-19 10:00:00,3832.34,3965.453,-133.11288085937485
2027-09-19 11:00:00,3852.87,4024.0054,-171.1353710937501
2027-09-19 12:00:00,5412.88,5565.1465,-152.2664843749999
2027-09-19 13:00:00,5268.41,5238.382,30.028164062499854
2027-09-19 14:00:00,4876.92,4917.9937,-41.07365234374993
2027-09-19 15:00:00,3652.48,3523.5989,128.88112304687502
2027-09-19 16:00:00,3885.87,4122.8965,-237.0264843750001
2027-09-19 17:00:00,6696.58,6741.4795,-44.89949218750007
2027-09-19 18:00:00,5676.75,5661.8853,14.86474609375
2027-09-19 19:00:00,5855.15,5806.27,48.879980468749636
2027-09-19 20:00:00,3834.8,3922.2249,-87.42485351562482
2027-09-19 21:00:00,3872.35,3921.472,-49.12192382812509
2027-09-19 22:00:00,783.06,770.11084,12.949160156249945
2027-09-19 23:00:00,676.94,694.07465,-17.134645996093695
2027-09-20 00:00:00,743.74,767.7743,-24.03429199218749
2027-09-20 01:00:00,756.23,769.9043,-13.674296874999982
2027-09-20 02:00:00,756.54,775.238,-18.697976074218786
2027-09-20 03:00:00,814.44,803.8142,10.625791015625055
2027-09-20 04:00:00,806.17,821.5716,-15.401594238281291
2027-09-20 05:00:00,780.18,820.2203,-40.0402758789063
2027-09-20 06:00:00,825.07,820.1377,4.93230468750005
2027-09-20 07:00:00,781.94,782.58484,-0.6448388671874454
2027-09-20 08:00:00,1757.56,1849.1012,-91.54119628906255
2027-09-20 09:00:00,3068.16,3114.116,-45.955966796875146
2027-09-20 10:00:00,3086.72,3204.1536,-117.4335644531252
2027-09-20 11:00:00,2979.35,3041.4412,-62.09116210937509
2027-09-20 12:00:00,3914.88,4066.3953,-151.5152636718749
2027-09-20 13:00:00,4335.29,4248.585,86.70503906249996
2027-09-20 14:00:00,4137.61,4102.9746,34.63539062499967
2027-09-20 15:00:00,3150.46,3135.7566,14.703408203125036
2027-09-20 16:00:00,2977.99,3002.4287,-24.43871093750022
2027-09-20 17:00:00,4484.26,4698.988,-214.72779296874978
2027-09-20 18:00:00,4630.48,4632.595,-2.1152148437504366
2027-09-20 19:00:00,4552.2,4611.6294,-59.42939453125018
2027-09-20 20:00:00,2995.21,3042.3118,-47.101767578124964
2027-09-20 21:00:00,3072.48,3118.18,-45.69993164062498
2027-09-20 22:00:00,758.61,761.89624,-3.2862402343749864
2027-09-20 23:00:00,758.92,726.3555,32.56447021484371
2027-09-21 00:00:00,754.66,753.0794,1.5805932617187182
2027-09-21 01:00:00,750.38,757.4971,-7.1170703125000045
2027-09-21 02:00:00,761.48,770.4145,-8.934489746093732
2027-09-21 03:00:00,770.9,769.89996,1.0000366210937273
2027-09-21 04:00:00,806.69,788.43164,18.258359375000055
2027-09-21 05:00:00,724.54,714.3315,10.208518066406214
2027-09-21 06:00:00,778.31,777.4131,0.8969140624999454
2027-09-21 07:00:00,789.24,782.1818,7.058176269531259
2027-09-21 08:00:00,1814.39,1787.402,26.9880224609376
2027-09-21 09:00:00,3099.3,3075.5103,23.789746093750182
2027-09-21 10:00:00,3089.83,3069.668,20.162031249999927
2027-09-21 11:00:00,2937.4,2955.0889,-17.68886718749991
2027-09-21 12:00:00,3663.78,3664.1753,-0.3952929687497999
2027-09-21 13:00:00,4095.04,4070.6548,24.385214843749964
2027-09-21 14:00:00,4265.98,4264.3394,1.6406445312495634
2027-09-21 15:00:00,3002.52,2985.943,16.576884765624982
2027-09-21 16:00:00,3213.17,3081.136,132.03401367187507
2027-09-21 17:00:00,5420.3,5268.6743,151.62568359375018
2027-09-21 18:00:00,4410.61,4546.2485,-135.63853515625033
2027-09-21 19:00:00,4556.23,4622.7563,-66.52634765625044
2027-09-21 20:00:00,3141.61,3122.8347,18.775283203125127
2027-09-21 21:00:00,2680.53,2700.5798,-20.0498339843748
2027-09-21 22:00:00,770.29,749.3286,20.961386718749964
2027-09-21 23:00:00,785.14,751.468,33.671982421874986
2027-09-22 00:00:00,783.61,758.50287,25.107131347656264
2027-09-22 01:00:00,769.81,762.17926,7.630739746093695
2027-09-22 02:00:00,741.71,760.7359,-19.025900878906214
2027-09-22 03:00:00,776.48,762.68695,13.793049316406268
2027-09-22 04:00:00,791.76,792.20355,-0.4435522460937591
2027-09-22 05:00:00,779.95,773.1188,6.8312255859375455
2027-09-22 06:00:00,727.66,762.4187,-34.75870117187503
2027-09-22 07:00:00,812.8,798.61584,14.184155273437455
2027-09-22 08:00:00,1570.6,1641.8439,-71.24387207031259
2027-09-22 09:00:00,3026.69,3005.4517,21.238339843750055
2027-09-22 10:00:00,2947.99,2946.2163,1.7736914062497817
2027-09-22 11:00:00,2980.17,2933.6934,46.47664062500007
2027-09-22 12:00:00,4327.69,4170.697,156.9932226562496
2027-09-22 13:00:00,4182.15,4040.384,141.76596679687464
2027-09-22 14:00:00,4148.89,4134.4385,14.451523437500327
2027-09-22 15:00:00,3113.61,3095.366,18.244033203125127
2027-09-22 16:00:00,3205.61,3245.2183,-39.60826171874987
2027-09-22 17:00:00,4584.86,4716.174,-131.31382812500033
2027-09-22 18:00:00,4706.23,4709.647,-3.4169726562504366
2027-09-22 19:00:00,4932.64,4906.1655,26.474472656250327
2027-09-22 20:00:00,3096.52,3120.1587,-23.638691406250018
2027-09-22 21:00:00,3076.41,3037.568,38.841884765624854
2027-09-22 22:00:00,745.18,754.562,-9.38201171875005
2027-09-22 23:00:00,757.71,764.24603,-6.536032714843714
2027-09-23 00:00:00,787.25,767.57605,19.6739501953125
2027-09-23 01:00:00,770.49,769.15674,1.333261718750009
2027-09-23 02:00:00,736.52,755.5413,-19.021320800781268
2027-09-23 03:00:00,833.21,801.9031,31.306923828125036
2027-09-23 04:00:00,824.64,813.9002,10.739792480468736
2027-09-23 05:00:00,823.93,809.3533,14.57672851562495
2027-09-23 06:00:00,826.55,781.307,45.242993164062455
2027-09-23 07:00:00,769.56,781.7767,-12.216672363281305
2027-09-23 08:00:00,1880.88,1804.1743,76.70568359375011
2027-09-23 09:00:00,3078.1,3074.95,3.150048828124909
2027-09-23 10:00:00,2989.97,2982.3176,7.6523730468748
2027-09-23 11:00:00,3005.83,3045.6372,-39.80720703125007
2027-09-23 12:00:00,4181.35,4231.0967,-49.746679687499636
2027-09-23 13:00:00,4501.41,4450.128,51.282070312499854
2027-09-23 14:00:00,4250.45,4308.1313,-57.68134765625018
2027-09-23 15:00:00,3035.65,3058.019,-22.36904296874991
2027-09-23 16:00:00,3084.56,3094.9497,-10.389707031250055
2027-09-23 17:00:00,4708.51,4682.769,25.74095703125022
2027-09-23 18:00:00,4888.0,4974.784,-86.7841796875
2027-09-23 19:00:00,4348.39,4616.4995,-268.1095117187497
2027-09-23 20:00:00,2900.59,2919.6516,-19.061611328124854
2027-09-23 21:00:00,2938.77,2959.4844,-20.714375000000018
2027-09-23 22:00:00,743.34,747.303,-3.962978515624968
2027-09-23 23:00:00,743.94,751.79767,-7.857668457031195
2027-09-24 00:00:00,725.04,762.16766,-37.127663574218786
2027-09-24 01:00:00,810.7,775.0,35.700000000000045
2027-09-24 02:00:00,761.7,758.0743,3.6257202148437955
2027-09-24 03:00:00,749.97,794.5392,-44.56918457031247
2027-09-24 04:00:00,777.79,801.68207,-23.892067871093786
2027-09-24 05:00:00,789.49,778.24036,11.249643554687509
2027-09-24 06:00:00,767.32,789.4571,-22.1370922851562
2027-09-24 07:00:00,822.26,789.2948,32.96520019531249
2027-09-24 08:00:00,1851.29,1849.3734,1.9165869140624636
2027-09-24 09:00:00,3061.02,3037.6707,23.349345703124982
2027-09-24 10:00:00,2922.5,2919.7075,2.79248046875
2027-09-24 11:00:00,2950.3,2948.696,1.603955078125182
2027-09-24 12:00:00,4066.32,4057.7622,8.557792968750164
2027-09-24 13:00:00,4349.35,4428.63,-79.27988281249964
2027-09-24 14:00:00,4234.55,4208.6987,25.851269531250182
2027-09-24 15:00:00,3561.46,3392.3965,169.06351562500004
2027-09-24 16:00:00,3472.94,3374.3413,98.59869140625005
2027-09-24 17:00:00,4473.63,4596.445,-122.81482421874989
2027-09-24 18:00:00,4529.24,4628.957,-99.71703125000022
2027-09-24 19:00:00,4641.63,4604.8286,36.80138671875011
2027-09-24 20:00:00,2945.61,2975.4045,-29.794541015624873
2027-09-24 21:00:00,2954.83,2960.3518,-5.521806640625073
2027-09-24 22:00:00,763.76,740.955,22.80498291015624
2027-09-24 23:00:00,743.38,743.84814,-0.46814453125000455
2027-09-25 00:00:00,764.96,740.99475,23.965249023437536
2027-09-25 01:00:00,748.83,768.339,-19.50898925781246
2027-09-25 02:00:00,761.35,764.86523,-3.5152343749999773
2027-09-25 03:00:00,786.96,755.48804,31.471962890625036
2027-09-25 04:00:00,735.8,762.8078,-27.007800292968795
2027-09-25 05:00:00,729.36,761.1973,-31.837326660156236
2027-09-25 06:00:00,770.01,759.146,10.864003906249991
2027-09-25 07:00:00,773.11,771.4185,1.6914819335937636
2027-09-25 08:00:00,1865.21,1833.1735,32.036538085937536
2027-09-25 09:00:00,3709.33,3545.4854,163.84464843749993
2027-09-25 10:00:00,3916.27,3787.7175,128.55247070312498
2027-09-25 11:00:00,3870.54,3821.335,49.205039062499964
2027-09-25 12:00:00,5080.82,5087.4546,-6.634589843750291
2027-09-25 13:00:00,5285.37,5261.4326,23.93738281249989
2027-09-25 14:00:00,5356.85,5308.729,48.120996093750364
2027-09-25 15:00:00,3745.29,4048.3193,-303.02933593750004
2027-09-25 16:00:00,3704.51,3996.0808,-291.5708105468748
2027-09-25 17:00:00,5519.09,5470.003,49.087070312500146
2027-09-25 18:00:00,5851.07,5733.639,117.43083984374971
2027-09-25 19:00:00,5293.61,5443.0557,-149.44566406250033
2027-09-25 20:00:00,3628.15,3619.054,9.096044921875091
2027-09-25 21:00:00,3865.19,3817.3284,47.861630859375055
2027-09-25 22:00:00,769.83,768.2068,1.623212890625041
2027-09-25 23:00:00,739.03,758.3469,-19.316923828125027
2027-09-26 00:00:00,767.72,769.33484,-1.6148388671874727
2027-09-26 01:00:00,727.15,761.33984,-34.18984375000002
2027-09-26 02:00:00,776.47,782.41077,-5.940766601562473
2027-09-26 03:00:00,804.67,795.49365,9.176347656249959
2027-09-26 04:00:00,799.49,791.72644,7.763559570312509
2027-09-26 05:00:00,817.78,796.59564,21.184357910156223
2027-09-26 06:00:00,808.81,801.27423,7.535769042968695
2027-09-26 07:00:00,735.83,784.04425,-48.21425048828121
2027-09-26 08:00:00,1834.81,1848.5787,-13.768735351562555
2027-09-26 09:00:00,3496.88,3641.3765,-144.4964648437499
2027-09-26 10:00:00,3631.84,3825.4314,-193.59139648437485
2027-09-26 11:00:00,3746.81,3904.2117,-157.40166992187505
2027-09-26 12:00:00,5173.73,4921.225,252.50490234374956
2027-09-26 13:00:00,5250.34,5253.663,-3.3230859374998545
2027-09-26 14:00:00,5126.75,5094.933,31.81689453125
2027-09-26 15:00:00,3935.37,3917.8586,17.51135742187489
2027-09-26 16:00:00,4282.92,4211.8477,71.07234375000007
2027-09-26 17:00:00,6521.56,6264.5513,257.0087304687504
2027-09-26 18:00:00,5909.97,5952.62,-42.650117187499745
2027-09-26 19:00:00,5757.86,5645.8765,111.98353515624967
2027-09-26 20:00:00,3836.74,3884.6248,-47.88475585937522
2027-09-26 21:00:00,3533.77,3605.6653,-71.89528320312502
2027-09-26 22:00:00,775.54,769.62054,5.919455566406214
2027-09-26 23:00:00,760.21,754.95593,5.254067382812536
2027-09-27 00:00:00,779.67,773.8761,5.793901367187459
2027-09-27 01:00:00,786.87,766.02814,20.841862792968755
2027-09-27 02:00:00,758.21,780.59955,-22.389548339843714
2027-09-27 03:00:00,742.9,781.95404,-39.05404052734377
2027-09-27 04:00:00,721.58,716.4415,5.138471679687541
2027-09-27 05:00:00,761.24,779.0783,-17.83830810546874
2027-09-27 06:00:00,762.32,772.4544,-10.1344067382812
2027-09-27 07:00:00,763.32,760.8463,2.47368652343755
2027-09-27 08:00:00,1740.11,1786.6248,-46.5147558593751
2027-09-27 09:00:00,3040.48,2934.1038,106.37624023437502
2027-09-27 10:00:00,2931.25,2971.0408,-39.790771484375
2027-09-27 11:00:00,2944.99,2967.0886,-22.09862304687522
2027-09-27 12:00:00,4126.85,3968.2627,158.58730468750036
2027-09-27 13:00:00,3732.98,3768.8416,-35.86155273437498
2027-09-27 14:00:00,4615.05,4448.2144,166.83564453125018
2027-09-27 15:00:00,2915.84,2987.977,-72.13705078124985
2027-09-27 16:00:00,3123.19,3220.0254,-96.83539062499995
2027-09-27 17:00:00,5034.9,5100.28,-65.37978515625036
2027-09-27 18:00:00,4705.08,4705.57,-0.48982421875007276
2027-09-27 19:00:00,4396.74,4552.8013,-156.06126953125022
2027-09-27 20:00:00,3060.67,3128.3237,-67.65373046874993
2027-09-27 21:00:00,3151.74,3013.0159,138.72413085937478
2027-09-27 22:00:00,730.89,755.6866,-24.796584472656264
2027-09-27 23:00:00,763.06,746.9829,16.077089843749945
2027-09-28 00:00:00,727.45,759.7391,-32.289074707031205
2027-09-28 01:00:00,736.73,766.8814,-30.151408691406232
2027-09-28 02:00:00,830.38,784.6426,45.737421874999995
2027-09-28 03:00:00,775.39,784.97473,-9.584731445312514
2027-09-28 04:00:00,755.31,756.6428,-1.3328222656250546
2027-09-28 05:00:00,770.1,757.9267,12.173303222656273
2027-09-28 06:00:00,794.48,786.93866,7.541340332031268
2027-09-28 07:00:00,677.27,690.5791,-13.309101562500018
2027-09-28 08:00:00,1852.76,1798.2871,54.47289062499999
2027-09-28 09:00:00,3155.6,3133.0784,22.52163085937491
2027-09-28 10:00:00,2905.61,2905.6836,-0.07359374999987267
2027-09-28 11:00:00,2992.94,2985.3027,7.637265625000055
2027-09-28 12:00:00,4128.98,4099.183,29.796894531249563
2027-09-28 13:00:00,4072.58,3953.0515,119.52848632812493
2027-09-28 14:00:00,4536.37,4583.192,-46.82189453125011
2027-09-28 15:00:00,3126.95,3187.633,-60.68305664062518
2027-09-28 16:00:00,3103.55,3134.633,-31.083056640624818
2027-09-28 17:00:00,4616.43,4669.8125,-53.38249999999971
2027-09-28 18:00:00,5138.47,5110.1323,28.337675781250255
2027-09-28 19:00:00,4446.23,4462.9663,-16.736308593750437
2027-09-28 20:00:00,2700.13,2768.9495,-68.81946289062489
2027-09-28 21:00:00,3026.92,3044.039,-17.119062499999927
2027-09-28 22:00:00,769.27,740.03845,29.231547851562482
2027-09-28 23:00:00,762.43,750.77985,11.6501538085937
2027-09-29 00:00:00,738.73,745.11115,-6.381145019531232
2027-09-29 01:00:00,788.39,752.65753,35.732468261718736
2027-09-29 02:00:00,694.86,721.1659,-26.305893554687486
2027-09-29 03:00:00,775.88,770.2969,5.5831249999999955
2027-09-29 04:00:00,806.71,781.5859,25.124123535156286
2027-09-29 05:00:00,750.85,769.91486,-19.064855957031227
2027-09-29 06:00:00,739.27,767.0862,-27.816181640625018
2027-09-29 07:00:00,653.71,671.9708,-18.260825195312464
2027-09-29 08:00:00,1821.65,1793.1624,28.48764648437509
2027-09-29 09:00:00,3126.1,3147.0488,-20.94882812500009
2027-09-29 10:00:00,2991.41,2968.292,23.118007812499854
2027-09-29 11:00:00,2713.82,2758.1414,-44.321357421874836
2027-09-29 12:00:00,4186.52,4187.5723,-1.0522656249995634
2027-09-29 13:00:00,4437.66,4383.4697,54.190273437499854
2027-09-29 14:00:00,4135.42,4282.673,-147.25285156249993
2027-09-29 15:00:00,3050.15,3045.853,4.296972656250091
2027-09-29 16:00:00,3047.79,3003.4836,44.306357421874964
2027-09-29 17:00:00,4631.75,4567.5234,64.2265625
2027-09-29 18:00:00,4564.51,4613.7607,-49.25074218749978
2027-09-29 19:00:00,4435.63,4356.2466,79.38341796875011
2027-09-29 20:00:00,3033.05,2973.969,59.08100585937518
2027-09-29 21:00:00,3006.68,2961.0532,45.626777343749836
2027-09-29 22:00:00,731.61,754.65375,-23.043747558593736
2027-09-29 23:00:00,787.82,748.458,39.36199218750005
2027-09-30 00:00:00,768.38,750.9654,17.414606933593745
2027-09-30 01:00:00,745.52,770.21875,-24.698750000000018
2027-09-30 02:00:00,806.1,767.0331,39.06691894531252
2027-09-30 03:00:00,821.44,809.07996,12.360043945312555
2027-09-30 04:00:00,782.58,815.1138,-32.53376953124996
2027-09-30 05:00:00,737.66,763.6031,-25.943088378906282
